time(sec),pressure-1(bar),pressure-2(bar),pressure-3(bar),flow_rate_1(LPM),flow_rate_2(LPM)
27.759,0.090,-1.736,0.505,193.750,0.485
27.809,0.089,-1.932,0.607,194.422,0.215
27.860,0.089,-1.684,0.843,193.642,0.314
27.909,0.089,-1.613,-3.287,194.331,-0.190
27.959,0.090,-1.941,-0.411,194.538,0.447
28.010,0.090,-1.690,1.037,193.768,0.063
28.059,0.086,-1.676,1.155,194.234,0.235
28.110,0.086,-1.747,0.830,193.948,0.489
28.159,0.086,-1.725,1.286,194.067,0.364
28.209,0.089,-1.683,1.273,194.151,-0.341
28.259,0.090,-1.664,1.204,193.812,-0.044
28.309,0.088,-1.748,0.843,194.498,0.403
28.359,0.089,-1.658,0.942,194.248,0.757
28.409,0.091,-1.721,0.613,193.864,0.415
28.459,0.090,-1.783,0.705,194.743,-0.011
28.509,0.092,-1.713,1.214,193.838,0.023
28.559,0.091,-1.613,0.981,194.446,0.585
28.609,0.093,-1.605,-0.070,194.796,0.451
28.659,0.094,-1.620,7.603,194.665,0.717
28.709,0.090,-1.623,3.135,195.666,0.453
28.760,0.089,-1.590,0.722,195.414,0.159
28.809,0.087,-1.727,0.564,195.824,0.182
28.859,0.088,-1.777,1.057,195.376,-0.037
28.909,0.087,-1.628,1.145,195.825,0.615
28.959,0.087,-1.684,2.898,196.497,0.482
29.009,0.087,-1.614,0.590,196.029,0.315
29.060,0.089,-1.723,1.086,196.418,0.287
29.110,0.088,-1.700,0.738,196.597,-0.292
29.159,0.089,-1.584,-4.331,196.386,-0.508
29.210,0.089,-1.857,0.932,197.539,0.314
29.259,0.088,-1.827,0.728,196.953,0.279
29.309,0.091,-1.672,0.876,197.287,-0.033
29.359,0.090,-1.658,0.791,197.547,0.523
29.410,0.089,-1.852,0.761,197.362,0.209
29.459,0.092,-1.703,0.784,198.028,0.275
29.509,0.091,-1.664,0.413,198.191,-0.016
29.559,0.087,-1.781,7.984,197.879,0.674
29.609,0.088,-1.708,1.204,198.016,0.669
29.659,0.089,-1.705,-0.165,197.449,-0.351
29.709,0.088,-1.743,9.389,197.762,0.053
29.759,0.089,-1.742,1.103,197.541,0.190
29.809,0.088,-1.771,0.659,196.942,0.401
29.860,0.087,-1.742,1.139,197.381,0.559
29.909,0.089,-1.791,2.327,196.597,0.624
29.959,0.090,-1.790,0.827,196.892,-0.018
30.010,0.087,-1.732,0.984,197.013,-0.602
30.059,0.088,-1.816,0.574,196.601,0.090
30.109,0.091,-1.763,0.981,197.178,0.669
30.159,0.090,-1.777,1.260,197.150,0.549
30.209,0.089,-1.870,0.883,197.202,0.761
30.260,0.090,-1.524,1.011,196.735,0.946
30.310,0.090,-1.625,1.066,197.398,0.699
30.359,0.090,-1.782,0.127,197.440,0.210
30.409,0.087,-1.720,0.180,197.049,0.588
30.459,0.088,-1.796,0.833,196.821,0.392
30.510,0.093,-1.590,-2.611,196.773,1.207
30.560,0.093,-1.694,0.361,196.848,-0.127
30.609,0.089,-1.693,1.083,197.020,0.063
30.659,0.089,-1.607,-2.420,196.454,0.184
30.709,0.088,-1.582,0.715,196.861,0.331
30.760,0.089,-1.768,0.784,196.752,0.949
30.809,0.091,-1.731,1.040,195.931,0.141
30.859,0.091,-1.720,-3.780,196.164,-0.331
30.909,0.090,-1.719,0.787,196.237,0.255
30.959,0.090,-1.726,1.454,195.530,0.573
31.009,0.094,-1.851,1.214,196.330,1.100
31.059,0.092,-1.786,0.587,195.649,0.879
31.109,0.091,-1.799,0.814,195.939,0.499
31.159,0.093,-1.552,0.469,195.827,0.419
31.209,0.088,-1.862,0.817,195.841,-0.013
31.259,0.089,-1.512,0.755,196.049,0.253
31.309,0.086,-1.884,0.646,196.018,0.690
31.360,0.088,-1.577,-0.175,196.428,0.644
31.409,0.086,-1.801,1.106,196.237,0.149
31.459,0.089,-1.571,-5.198,195.501,0.438
31.510,0.085,-1.619,0.718,196.301,-0.065
31.559,0.087,-1.673,0.495,195.590,0.024
31.609,0.089,-1.639,0.288,195.578,0.920
31.660,0.087,-1.542,0.590,195.642,0.564
31.709,0.091,-1.602,0.889,195.667,0.519
31.759,0.090,-1.585,0.682,196.228,0.511
31.809,0.086,-1.580,1.004,195.269,0.032
31.860,0.089,-1.584,0.672,195.465,0.005
31.909,0.089,-1.624,0.728,195.894,1.027
31.959,0.089,-1.574,0.951,195.309,0.908
32.009,0.087,-1.599,0.981,195.741,0.615
32.060,0.086,-1.504,0.718,195.527,0.208
32.109,0.087,-1.565,0.479,195.051,0.310
32.160,0.088,-1.491,0.216,195.409,0.666
32.209,0.088,-1.683,0.512,194.677,1.022
32.260,0.088,-1.734,1.227,194.901,0.505
32.310,0.088,-1.519,0.597,194.810,0.592
32.359,0.091,-1.574,0.334,194.485,0.295
32.409,0.089,-1.658,-0.010,194.837,0.289
32.459,0.090,-1.728,0.758,194.288,-0.051
32.510,0.087,-1.548,0.400,194.571,0.809
32.560,0.088,-1.608,0.850,194.997,0.906
32.609,0.090,-1.558,0.216,194.171,0.707
32.659,0.092,-1.639,0.689,195.174,0.690
32.709,0.092,-1.588,0.794,194.579,0.416
32.759,0.092,-1.521,-5.067,194.617,0.505
32.809,0.093,-1.574,-5.195,195.055,0.756
32.859,0.094,-1.558,0.633,194.423,1.011
32.909,0.097,-1.531,0.505,195.129,0.751
32.959,0.096,-1.591,0.315,194.832,0.101
33.009,0.094,-1.594,0.443,194.689,0.271
33.059,0.093,-1.619,0.873,195.193,0.708
33.109,0.092,-1.762,-0.693,194.861,0.346
33.159,0.091,-1.699,0.226,195.215,0.704
33.210,0.090,-1.551,0.712,196.000,0.141
33.260,0.092,-1.594,-0.601,195.786,0.077
33.309,0.092,-1.692,-0.060,196.366,0.715
33.359,0.093,-1.689,9.409,196.361,0.963
33.409,0.093,-1.650,0.403,196.159,0.799
33.460,0.096,-1.810,1.007,196.361,0.566
33.509,0.095,-1.641,0.971,196.113,0.454
33.559,0.094,-1.885,0.590,196.716,-0.025
33.609,0.091,-1.847,1.162,195.873,-0.150
33.659,0.093,-1.758,1.214,196.236,-0.057
33.710,0.090,-1.714,0.620,195.906,0.625
33.759,0.091,-1.935,1.080,195.387,0.299
33.809,0.089,-1.701,0.567,195.322,-0.011
33.859,0.090,-1.850,0.741,194.770,0.136
33.909,0.088,-1.709,0.663,194.486,0.007
33.959,0.089,-1.755,2.107,195.039,0.631
34.009,0.090,-1.774,1.017,194.481,0.657
34.059,0.090,-1.730,1.208,194.681,0.480
34.109,0.086,-1.700,0.347,194.617,0.032
34.159,0.088,-1.822,1.060,195.008,0.284
34.209,0.091,-1.881,0.915,194.777,0.143
34.260,0.089,-1.785,0.981,194.675,0.650
34.310,0.089,-1.686,0.879,195.171,0.255
34.359,0.088,-1.768,0.974,194.617,0.693
34.409,0.090,-1.803,-0.769,194.896,0.068
34.459,0.090,-1.767,0.265,195.318,0.048
34.510,0.086,-1.861,0.508,195.178,0.280
34.559,0.088,-1.790,0.981,195.642,0.108
34.609,0.090,-1.773,0.308,195.770,0.461
34.660,0.088,-1.705,0.777,196.097,0.694
34.709,0.087,-1.747,-1.183,195.996,0.202
34.759,0.088,-1.794,0.896,195.908,-0.029
34.809,0.086,-1.734,1.060,196.412,-0.108
34.859,0.086,-1.857,1.854,196.249,0.722
34.910,0.089,-1.720,1.697,196.132,0.648
34.959,0.089,-1.842,-4.131,196.299,0.742
35.010,0.088,-1.669,0.968,195.760,-0.019
35.060,0.088,-1.742,0.331,196.052,-0.248
35.109,0.090,-1.864,0.702,196.262,0.205
35.160,0.090,-1.734,0.387,195.401,0.212
35.210,0.086,-1.805,1.418,195.682,0.693
35.260,0.088,-1.809,0.328,195.184,0.349
35.309,0.087,-2.001,0.856,194.775,-0.314
35.360,0.087,-1.723,0.584,195.135,-0.186
35.409,0.088,-1.944,-2.562,194.973,0.441
35.460,0.088,-1.934,0.232,194.916,0.488
35.510,0.088,-1.703,0.370,194.851,0.726
35.559,0.089,-1.878,0.879,194.375,-0.008
35.609,0.089,-1.632,0.863,194.853,0.397
35.659,0.090,-1.870,0.131,194.805,0.125
35.709,0.088,-1.860,0.495,194.419,0.209
35.759,0.091,-1.910,0.528,195.178,0.471
35.810,0.090,-1.769,0.482,194.405,0.466
35.860,0.089,-1.665,0.653,195.314,0.432
35.909,0.089,-1.821,0.787,195.116,-0.056
35.959,0.089,-1.809,0.686,194.652,0.432
36.010,0.088,-1.673,0.725,194.862,0.011
36.060,0.086,-1.666,1.086,194.628,0.641
36.110,0.089,-1.630,0.715,195.230,0.440
36.160,0.089,-1.665,0.315,194.653,0.392
36.210,0.089,-1.683,0.689,194.964,0.043
36.259,0.090,-1.813,0.745,195.262,-0.059
36.309,0.090,-1.845,1.562,194.602,0.350
36.360,0.088,-1.682,0.623,195.020,0.547
36.409,0.086,-1.816,0.922,195.259,0.358
36.459,0.088,-1.848,0.620,194.481,-0.471
36.509,0.087,-1.787,0.636,195.147,-0.396
36.560,0.090,-1.698,0.777,195.023,0.019
36.610,0.089,-1.658,1.204,195.267,0.203
36.659,0.090,-1.704,0.915,195.580,0.081
36.709,0.091,-1.697,0.072,195.625,0.343
36.760,0.092,-1.744,1.112,196.019,0.426
36.809,0.090,-1.732,0.771,196.273,0.286
36.860,0.090,-1.735,0.784,196.122,-0.143
36.909,0.087,-1.683,0.390,196.886,0.435
36.959,0.088,-1.750,10.936,196.506,0.112
37.009,0.089,-1.703,0.026,197.145,0.224
37.059,0.091,-1.753,1.398,196.760,0.131
37.109,0.089,-1.709,1.011,196.861,-0.468
37.160,0.088,-1.734,1.247,197.722,-0.099
37.210,0.090,-1.734,0.686,197.072,0.229
37.259,0.087,-1.699,-0.253,198.113,0.957
37.309,0.089,-1.694,0.935,197.868,0.399
37.359,0.091,-1.734,0.508,198.362,-0.222
37.409,0.090,-1.766,0.807,198.426,-0.189
37.459,0.091,-1.696,0.610,198.003,-0.325
37.510,0.088,-1.806,0.732,198.330,0.427
37.560,0.089,-1.866,0.351,198.522,0.556
37.610,0.089,-1.849,0.239,198.117,0.404
37.659,0.091,-1.750,0.869,198.456,-0.636
37.709,0.091,-1.679,0.958,198.175,0.435
37.759,0.090,-1.845,0.081,198.509,-0.087
37.809,0.089,-1.724,0.925,198.037,0.331
37.859,0.092,-1.700,1.339,197.947,0.204
37.910,0.090,-1.715,-2.611,198.427,1.390
37.959,0.092,-1.828,0.449,198.517,-0.187
38.009,0.091,-1.871,-0.010,198.173,-0.159
38.059,0.087,-1.604,1.001,198.390,0.080
38.109,0.089,-1.955,0.741,198.029,0.360
38.160,0.090,-1.628,10.006,198.682,0.558
38.210,0.087,-1.739,1.060,197.959,0.615
38.260,0.091,-1.766,0.712,198.121,0.220
38.309,0.092,-1.728,0.784,198.539,0.278
38.359,0.090,-1.701,1.907,198.121,-0.002
38.409,0.089,-1.564,0.830,198.806,0.653
38.460,0.092,-1.814,-2.345,198.394,0.863
38.509,0.094,-1.769,1.047,197.998,0.206
38.559,0.092,-1.725,-1.294,198.648,0.247
38.610,0.093,-1.620,0.663,198.610,1.326
38.659,0.093,-1.905,0.387,198.993,0.311
38.710,0.092,-1.655,0.971,198.385,0.242
38.759,0.088,-1.789,0.328,198.424,0.963
38.809,0.090,-1.651,0.889,198.911,0.868
38.859,0.090,-1.708,1.198,198.927,0.183
38.910,0.087,-1.720,0.843,198.881,0.299
38.960,0.091,-1.801,0.157,199.116,0.462
39.009,0.090,-1.923,0.955,198.432,0.743
39.060,0.092,-1.590,-3.661,199.322,0.958
39.110,0.093,-1.629,0.305,198.330,1.154
39.160,0.094,-1.879,0.426,198.404,0.133
39.209,0.090,-1.691,0.692,198.855,0.409
39.259,0.093,-1.722,0.948,198.371,0.603
39.310,0.094,-1.635,0.840,199.157,0.745
39.359,0.095,-1.860,0.761,198.749,0.729
39.409,0.093,-1.810,0.196,198.411,0.519
39.460,0.088,-1.668,0.942,198.426,0.736
39.510,0.090,-1.701,-3.438,198.341,-0.420
39.560,0.091,-1.616,0.623,199.233,0.554
39.609,0.088,-1.696,0.341,199.044,1.090
39.659,0.087,-1.585,0.735,198.790,1.179
39.709,0.089,-1.744,9.741,198.962,0.434
39.760,0.091,-1.522,0.748,198.254,0.540
39.810,0.089,-1.766,0.672,198.937,0.445
39.860,0.089,-1.635,0.528,198.518,0.068
39.910,0.089,-1.523,0.384,198.558,0.950
39.960,0.089,-1.587,0.961,199.033,1.206
40.010,0.090,-1.719,7.081,198.549,0.638
40.060,0.088,-1.675,0.728,198.650,0.285
40.110,0.088,-1.551,0.886,198.852,0.347
40.160,0.090,-1.619,0.479,198.110,0.104
40.209,0.089,-1.759,0.902,198.561,1.034
40.259,0.092,-1.665,0.968,198.088,0.635
40.310,0.092,-1.671,0.751,198.428,0.553
40.360,0.091,-1.748,1.129,197.852,0.765
40.409,0.093,-1.698,10.394,197.971,0.399
40.460,0.090,-1.853,0.338,198.563,0.045
40.509,0.090,-1.702,-0.903,198.298,0.779
40.559,0.088,-1.676,0.912,197.788,0.741
40.609,0.088,-1.692,0.164,198.574,0.177
40.659,0.089,-1.748,-0.368,197.999,0.482
40.709,0.089,-1.711,1.460,198.171,0.622
40.759,0.088,-1.699,0.837,198.599,0.785
40.809,0.088,-1.668,0.686,197.928,0.698
40.861,0.093,-1.719,0.626,198.674,0.887
40.909,0.090,-1.670,0.643,198.165,-0.187
40.960,0.090,-1.750,-2.624,198.721,0.038
41.010,0.089,-1.715,0.764,198.194,-0.088
41.060,0.090,-1.653,0.682,197.896,0.435
41.109,0.093,-1.721,0.295,198.592,0.867
41.160,0.094,-1.717,0.584,197.961,0.869
41.210,0.094,-1.710,0.915,198.633,0.465
41.260,0.095,-1.800,0.666,198.694,-0.003
41.310,0.095,-1.821,0.942,198.179,-0.081
41.360,0.090,-1.687,0.623,198.916,0.360
41.409,0.090,-1.727,-0.033,198.392,0.243
41.460,0.089,-1.867,0.489,198.509,0.837
41.509,0.091,-1.992,7.892,198.300,0.516
41.559,0.090,-1.747,1.260,198.307,0.169
41.609,0.090,-1.844,10.263,198.800,-0.035
41.659,0.090,-1.690,0.594,198.822,0.803
41.710,0.091,-1.939,2.573,198.682,0.370
41.759,0.089,-1.728,0.961,198.392,0.575
41.810,0.090,-1.781,1.313,198.394,0.479
41.859,0.091,-1.710,0.308,198.095,-0.065
41.909,0.090,-1.779,-0.917,198.172,-0.115
41.960,0.091,-1.758,0.361,198.081,0.213
42.010,0.088,-1.769,1.214,198.211,0.135
42.059,0.091,-1.737,0.518,197.674,0.490
42.109,0.090,-1.940,1.237,197.851,-0.108
42.159,0.090,-1.799,0.482,197.641,0.026
42.209,0.091,-1.770,0.528,196.763,0.252
42.260,0.089,-1.837,0.538,197.419,0.487
42.309,0.091,-1.788,1.043,196.563,0.748
42.359,0.088,-1.826,1.185,196.565,0.415
42.409,0.088,-1.929,0.833,197.129,-0.163
42.460,0.093,-1.839,0.213,196.213,0.131
42.509,0.091,-1.832,0.777,196.769,0.484
42.559,0.093,-1.848,-4.630,196.711,0.664
42.609,0.091,-1.864,0.876,196.071,0.383
42.659,0.088,-1.665,0.876,196.491,0.420
42.709,0.091,-1.816,0.361,195.863,0.051
42.759,0.090,-1.685,0.794,196.701,0.013
42.810,0.089,-1.676,0.216,195.990,-0.108
42.860,0.089,-1.931,0.810,195.915,0.534
42.909,0.090,-2.035,0.269,196.614,0.787
42.959,0.089,-1.640,0.810,195.929,0.842
43.009,0.089,-1.949,0.607,195.769,0.006
43.059,0.094,-1.804,0.735,196.062,-0.442
43.109,0.093,-1.705,0.702,195.838,0.160
43.159,0.090,-1.644,1.040,196.033,0.532
43.209,0.093,-1.896,0.669,195.622,0.533
43.260,0.093,-1.712,1.234,195.469,0.122
43.309,0.093,-1.618,1.162,195.276,0.434
43.360,0.090,-1.672,0.942,195.184,-0.250
43.410,0.090,-1.778,0.866,195.715,0.286
43.459,0.094,-1.772,0.134,195.112,0.521
43.509,0.094,-1.705,1.201,195.308,0.423
43.559,0.089,-1.805,0.242,195.917,0.112
43.609,0.092,-1.962,1.736,194.690,0.240
43.659,0.087,-1.880,0.732,194.567,0.386
43.709,0.088,-1.903,13.687,194.379,0.350
43.759,0.090,-1.864,0.961,193.547,0.385
43.809,0.091,-1.647,0.797,194.055,0.466
43.859,0.089,-1.888,0.840,193.537,0.005
43.910,0.088,-1.721,1.066,193.687,0.155
43.959,0.090,-1.749,0.255,193.597,-0.233
44.009,0.091,-1.833,0.712,193.612,0.002
44.060,0.087,-1.639,0.892,193.483,0.139
44.109,0.088,-1.819,1.365,193.169,0.521
44.159,0.090,-1.702,0.968,193.531,0.456
44.209,0.090,-1.689,0.840,193.769,-0.037
44.259,0.088,-1.797,2.531,193.010,-0.091
44.309,0.088,-1.743,1.342,193.534,0.427
44.359,0.090,-1.762,-2.118,193.651,0.314
44.409,0.089,-1.632,0.649,193.862,0.407
44.459,0.088,-1.795,0.351,193.851,0.036
44.510,0.089,-1.745,-0.148,193.100,-0.160
44.559,0.087,-1.840,0.347,193.565,0.234
44.609,0.086,-1.756,0.843,193.213,0.050
44.660,0.087,-1.718,1.073,193.383,0.567
44.709,0.089,-1.826,1.027,193.543,0.149
44.759,0.091,-1.747,0.479,193.043,0.771
44.809,0.089,-1.796,0.564,193.399,0.249
44.860,0.089,-1.721,0.603,193.109,-0.115
44.910,0.089,-1.839,0.400,193.335,0.172
44.960,0.088,-1.659,0.915,193.541,0.736
45.009,0.091,-1.796,1.424,192.713,0.081
45.059,0.088,-1.760,0.869,193.109,0.356
45.109,0.088,-1.687,0.938,193.119,0.387
45.159,0.087,-1.765,1.231,192.214,0.239
45.210,0.088,-1.780,-0.506,193.026,-0.115
45.259,0.090,-1.961,10.880,192.092,0.397
45.309,0.090,-1.919,0.935,192.526,0.533
45.359,0.090,-1.784,0.758,192.266,0.001
45.409,0.090,-1.781,1.227,191.702,-0.124
45.459,0.091,-1.754,0.991,192.419,-0.046
45.510,0.092,-1.703,-0.523,191.643,0.054
45.559,0.092,-1.747,0.781,192.105,0.546
45.609,0.091,-1.859,0.899,191.830,0.943
45.659,0.089,-1.757,1.240,191.944,0.865
45.709,0.089,-1.802,-2.427,192.248,0.577
45.759,0.087,-1.925,1.355,191.565,0.094
45.809,0.089,-1.879,0.909,191.705,0.208
45.859,0.090,-1.671,3.315,192.358,0.497
45.910,0.088,-1.767,0.718,191.703,0.922
45.959,0.089,-1.689,0.810,192.218,0.096
46.010,0.089,-1.679,0.981,191.982,-0.170
46.059,0.092,-1.717,0.590,191.616,0.305
46.110,0.092,-1.769,0.318,191.989,0.456
46.160,0.090,-1.633,2.688,191.321,0.950
46.210,0.091,-1.657,-0.864,191.309,0.492
46.259,0.088,-1.704,1.283,190.848,1.012
46.309,0.087,-1.809,3.240,190.568,-0.232
46.359,0.091,-1.765,0.124,191.039,0.467
46.410,0.090,-1.651,0.951,190.633,-0.164
46.459,0.088,-1.803,1.474,190.410,0.827
46.510,0.088,-1.831,0.722,190.665,0.525
46.559,0.092,-1.823,0.400,190.347,-0.090
46.609,0.092,-1.806,0.518,190.782,0.042
46.659,0.090,-1.816,1.047,190.488,0.358
46.709,0.092,-1.680,1.201,190.962,0.579
46.760,0.094,-1.568,0.058,190.252,0.560
46.809,0.094,-1.874,0.482,190.038,0.287
46.859,0.091,-1.743,-1.839,190.791,0.279
46.909,0.092,-1.878,1.135,190.646,-0.003
46.960,0.095,-1.639,4.415,190.918,-0.139
47.009,0.094,-1.830,1.460,190.737,0.435
47.059,0.094,-1.621,0.177,190.368,1.124
47.109,0.092,-1.698,0.558,190.939,1.048
47.160,0.091,-1.571,1.103,190.232,0.920
47.210,0.091,-1.600,0.840,190.058,0.425
47.259,0.086,-1.690,0.843,190.896,0.340
47.309,0.088,-1.671,0.462,190.171,0.898
47.359,0.086,-1.639,11.382,190.768,0.399
47.409,0.086,-1.674,0.620,190.845,0.653
47.459,0.090,-1.603,0.682,190.916,0.745
47.509,0.091,-1.744,0.466,190.788,0.403
47.560,0.087,-1.633,0.777,190.211,0.352
47.610,0.089,-1.612,0.830,190.460,0.551
47.659,0.085,-1.645,9.642,190.825,0.881
47.709,0.085,-1.618,1.106,189.809,1.077
47.759,0.089,-1.682,0.567,190.197,0.036
47.810,0.092,-1.693,0.209,190.191,0.782
47.860,0.090,-1.579,0.636,190.250,0.600
47.910,0.088,-1.729,0.738,190.296,0.660
47.960,0.089,-1.582,1.089,190.164,0.351
48.010,0.089,-1.595,0.692,190.532,0.774
48.059,0.086,-1.569,0.725,190.206,0.283
48.110,0.090,-1.540,0.636,190.450,-0.104
48.159,0.087,-1.588,-0.441,191.180,0.154
48.209,0.090,-1.576,0.800,190.708,1.068
48.259,0.091,-1.542,0.344,191.016,0.929
48.309,0.090,-1.571,0.672,191.223,0.219
48.360,0.090,-1.615,0.768,190.929,0.201
48.409,0.089,-1.644,3.177,191.373,0.707
48.460,0.090,-1.718,1.024,191.186,-0.037
48.509,0.095,-1.633,0.643,191.285,0.755
48.559,0.094,-1.681,0.042,191.689,0.752
48.610,0.090,-1.614,0.768,191.035,0.636
48.660,0.091,-1.911,0.965,191.738,0.310
48.710,0.087,-1.687,0.554,191.555,-0.053
48.760,0.090,-1.851,0.902,191.985,0.094
48.809,0.090,-1.593,1.030,192.140,0.932
48.860,0.092,-1.669,0.462,191.352,0.471
48.909,0.090,-1.824,0.840,192.100,0.573
48.959,0.088,-1.605,11.047,192.019,0.119
49.010,0.089,-1.879,5.069,191.910,0.363
49.059,0.089,-1.696,0.351,192.015,0.792
49.109,0.092,-1.757,0.607,191.591,0.630
49.161,0.091,-1.761,1.027,192.591,0.611
49.210,0.090,-1.782,0.738,191.933,0.520
49.259,0.090,-1.787,-6.140,192.303,-0.092
49.309,0.088,-1.771,0.101,192.913,0.086
49.359,0.088,-1.709,0.456,192.606,0.617
49.409,0.085,-1.825,4.842,192.966,0.515
49.459,0.089,-1.753,1.319,192.874,0.220
49.510,0.087,-1.859,1.014,192.587,0.353
49.559,0.086,-1.763,2.948,193.053,-0.254
49.609,0.089,-1.814,0.879,192.500,0.264
49.660,0.090,-1.851,-1.091,192.485,0.744
49.710,0.089,-1.878,0.823,192.468,0.396
49.759,0.089,-1.798,-6.029,192.115,0.331
49.809,0.091,-1.852,0.436,192.672,0.141
49.859,0.094,-1.788,10.128,192.531,-0.144
49.910,0.092,-1.805,-0.037,192.503,0.107
49.960,0.090,-1.853,1.188,192.386,0.321
50.009,0.088,-1.786,0.932,191.731,0.292
50.059,0.089,-1.806,0.791,192.565,0.546
50.109,0.088,-1.948,0.804,192.458,0.364
50.160,0.090,-1.849,1.047,192.576,-0.316
50.209,0.088,-1.904,1.132,193.028,0.123
50.259,0.088,-1.724,1.326,192.664,0.906
50.310,0.089,-1.676,0.613,193.172,0.175
50.359,0.087,-1.702,1.007,192.559,0.702
50.410,0.088,-1.698,0.672,192.840,0.406
50.459,0.088,-1.941,0.728,193.603,0.459
50.510,0.087,-1.780,0.929,192.771,0.135
50.559,0.088,-1.629,1.185,193.190,-0.163
50.610,0.090,-1.690,0.498,192.665,0.066
50.659,0.090,-1.811,0.869,192.714,0.372
50.710,0.087,-1.615,0.420,193.206,0.593
50.759,0.087,-1.849,0.797,193.242,-0.006
50.809,0.090,-1.998,0.702,192.869,0.161
50.860,0.092,-1.766,0.676,193.505,0.443
50.909,0.086,-1.791,0.144,192.963,0.689
50.959,0.086,-1.769,0.617,193.503,0.278
51.010,0.091,-1.748,1.329,193.228,0.238
51.059,0.090,-1.689,0.899,193.312,-0.119
51.109,0.091,-1.710,0.426,193.652,-0.095
51.159,0.086,-1.803,0.833,193.020,0.537
51.209,0.092,-1.746,0.305,193.332,0.436
51.259,0.091,-1.711,0.718,193.418,0.425
51.309,0.093,-1.745,1.457,193.493,0.554
51.359,0.092,-1.731,0.751,193.610,-0.183
51.409,0.092,-1.810,1.237,193.231,-0.345
51.459,0.091,-1.700,0.649,193.280,0.601
51.510,0.090,-1.817,0.590,192.733,0.207
51.559,0.092,-1.707,1.063,193.295,0.359
51.609,0.087,-1.674,-5.654,193.641,-0.167
51.659,0.089,-1.704,0.935,193.218,-0.230
51.709,0.087,-1.698,0.764,193.571,-0.403
51.759,0.085,-1.662,1.014,193.531,0.923
51.809,0.089,-1.733,4.950,192.994,0.536
51.859,0.092,-1.719,1.487,193.642,0.391
51.909,0.088,-1.736,2.288,193.203,-0.122
51.959,0.087,-1.647,3.483,193.169,-0.135
52.010,0.091,-1.669,7.909,193.867,-0.328
52.059,0.092,-1.654,0.846,193.344,0.047
52.109,0.086,-1.601,0.823,193.865,0.479
52.160,0.087,-1.723,1.066,193.635,0.461
52.209,0.090,-1.617,0.971,193.913,-0.318
52.260,0.090,-1.658,1.057,194.704,-0.457
52.309,0.090,-1.638,0.551,194.382,0.580
52.359,0.090,-1.599,0.804,194.612,0.432
52.410,0.087,-1.746,1.126,194.297,0.507
52.459,0.089,-1.586,-0.418,194.221,-0.022
52.509,0.090,-1.621,0.574,195.039,-0.358
52.559,0.088,-1.658,0.994,194.751,-0.241
52.609,0.088,-1.636,0.856,194.953,-0.089
52.660,0.088,-1.837,1.687,194.573,0.438
52.710,0.085,-1.839,0.810,194.577,0.390
52.759,0.088,-1.745,1.142,194.710,0.850
52.810,0.090,-1.847,1.073,194.419,-0.478
52.859,0.090,-1.630,0.597,194.654,-0.032
52.909,0.089,-1.792,0.676,195.112,0.164
52.959,0.090,-1.673,0.354,194.445,0.357
53.010,0.091,-1.780,0.968,195.026,0.570
53.059,0.092,-1.731,0.561,194.605,-0.030
53.110,0.090,-1.852,3.204,194.175,-0.099
53.159,0.091,-1.681,0.686,194.579,0.158
53.209,0.092,-1.671,0.771,194.265,0.363
53.260,0.092,-1.758,0.879,194.464,0.386
53.309,0.088,-1.746,0.840,194.142,0.480
53.359,0.089,-1.667,0.768,193.669,-0.226
53.410,0.092,-1.742,1.792,194.313,-0.373
53.460,0.093,-1.545,0.938,193.825,0.186
53.509,0.091,-1.711,0.548,194.138,-0.069
53.560,0.092,-1.557,0.512,193.403,0.492
53.609,0.090,-1.756,0.709,193.562,0.034
53.659,0.089,-1.531,3.598,193.722,0.821
53.709,0.089,-1.805,0.656,194.136,0.016
53.760,0.087,-1.756,0.919,193.841,-0.101
53.809,0.092,-1.796,0.777,193.841,0.559
53.860,0.091,-1.673,0.298,193.675,0.420
53.909,0.091,-1.556,0.919,194.271,1.023
53.960,0.092,-1.804,1.017,193.908,0.104
54.009,0.090,-1.872,10.712,193.935,-0.034
54.060,0.089,-1.602,1.244,193.525,0.659
54.109,0.088,-1.714,0.702,193.767,0.543
54.159,0.088,-1.666,0.751,194.044,0.232
54.210,0.090,-1.706,1.070,193.554,0.793
54.259,0.088,-1.702,-0.401,193.632,-0.041
54.310,0.086,-1.625,0.869,193.676,0.890
54.359,0.086,-1.693,0.541,193.625,0.302
54.410,0.090,-1.650,0.863,194.135,0.635
54.460,0.090,-1.576,0.932,193.721,1.219
54.509,0.087,-1.583,0.896,194.165,1.121
54.559,0.091,-1.614,1.089,194.049,0.287
54.610,0.086,-1.536,0.994,193.326,0.451
54.659,0.087,-1.700,-0.326,193.682,0.560
54.709,0.087,-1.605,0.771,193.707,0.692
54.760,0.088,-1.555,0.666,193.778,0.900
54.809,0.089,-1.505,0.787,194.209,1.132
54.859,0.089,-1.656,8.460,193.594,0.798
54.910,0.088,-1.557,-1.274,194.229,0.396
54.959,0.089,-1.522,2.107,194.373,0.944
55.009,0.090,-1.610,1.070,193.596,0.868
55.060,0.090,-1.547,1.024,194.306,1.030
55.109,0.088,-1.542,1.034,193.688,1.066
55.159,0.090,-1.612,0.292,194.129,0.582
55.209,0.093,-1.623,0.850,194.722,0.118
55.259,0.093,-1.518,0.827,193.945,0.486
