epoch,loss,output_1_loss,output_1_mean_absolute_error,output_1_mean_absolute_percentage_error,output_2_loss,output_2_mean_absolute_error,output_2_mean_absolute_percentage_error,output_3_loss,output_3_mean_absolute_error,output_3_mean_absolute_percentage_error,val_loss,val_output_1_loss,val_output_1_mean_absolute_error,val_output_1_mean_absolute_percentage_error,val_output_2_loss,val_output_2_mean_absolute_error,val_output_2_mean_absolute_percentage_error,val_output_3_loss,val_output_3_mean_absolute_error,val_output_3_mean_absolute_percentage_error
378,1424.26220703125,1325.4600830078125,22.3082332611084,4.912593364715576,790.564208984375,18.548080444335938,3.7257912158966064,789.455078125,18.28910255432129,3.6242847442626953,907.2803955078125,1006.5668334960938,15.393632888793945,5.054305076599121,498.4145812988281,15.283480644226074,4.0722150802612305,455.7858581542969,13.706344604492188,3.9992833137512207
379,1429.4722900390625,1327.4183349609375,22.141338348388672,4.8628339767456055,798.7503662109375,18.632097244262695,3.715221405029297,791.6217041015625,18.05121612548828,3.5896379947662354,921.2056884765625,997.1624145507812,15.193967819213867,5.093232154846191,527.5142211914062,14.924696922302246,4.064709186553955,463.8026428222656,13.631577491760254,3.9926486015319824
380,1420.245849609375,1310.2540283203125,21.948169708251953,4.7647552490234375,780.6920776367188,18.239089965820312,3.6320149898529053,792.9619750976562,17.952409744262695,3.541121482849121,1488.78271484375,1281.82763671875,22.791332244873047,5.5254974365234375,867.6126098632812,23.86273193359375,4.669154644012451,843.95068359375,22.498746871948242,4.602888584136963
381,1420.0015869140625,1325.2706298828125,22.033447265625,4.873672008514404,783.3738403320312,18.364999771118164,3.7658753395080566,787.4082641601562,18.067787170410156,3.639186382293701,1304.0458984375,1153.05029296875,20.4507999420166,5.4954376220703125,753.0353393554688,21.875896453857422,4.463051795959473,732.2202758789062,21.756399154663086,4.5205230712890625
382,1418.8365478515625,1321.7955322265625,21.739015579223633,4.7925124168396,787.49267578125,18.24163246154785,3.693657636642456,786.0501708984375,17.836570739746094,3.565711736679077,949.3067016601562,1007.0272216796875,16.505043029785156,4.940547466278076,526.1093139648438,15.453693389892578,4.041627883911133,489.3658447265625,15.113859176635742,4.07090950012207
383,1411.8741455078125,1305.4532470703125,21.479955673217773,4.734935760498047,785.9495239257812,18.193363189697266,3.694648504257202,784.4534301757812,17.88520050048828,3.58100962638855,1177.4892578125,1083.824951171875,18.125839233398438,5.180516242980957,663.2576904296875,20.100072860717773,4.868469715118408,653.3644409179688,20.046300888061523,4.841253280639648
384,1391.4134521484375,1289.7352294921875,21.32954216003418,4.651905059814453,763.6039428710938,17.842451095581055,3.6198320388793945,775.41162109375,17.558401107788086,3.526122570037842,997.6075439453125,1050.342529296875,17.39505958557129,5.077265739440918,575.5708618164062,18.119461059570312,4.189861297607422,509.83349609375,16.02443504333496,4.121242046356201
385,1415.2147216796875,1322.0489501953125,22.415578842163086,4.8419189453125,788.812744140625,18.642759323120117,3.6719768047332764,781.9561767578125,18.12190818786621,3.553518533706665,2092.359130859375,1363.42333984375,24.40224266052246,5.493675708770752,1334.6126708984375,30.994359970092773,5.249923229217529,1282.9482421875,28.969356536865234,5.0738420486450195
386,1421.287353515625,1299.1002197265625,21.60860824584961,4.820795059204102,784.6016235351562,18.27425765991211,3.736483335494995,796.1768188476562,17.999473571777344,3.6204416751861572,1236.8505859375,1107.09228515625,18.148313522338867,4.925058364868164,719.5311889648438,20.685102462768555,4.147282123565674,688.8635864257812,19.90920066833496,4.104126930236816
387,1414.2841796875,1321.0968017578125,21.8548526763916,4.78101110458374,782.1522216796875,18.136730194091797,3.667747735977173,783.3094482421875,17.73419189453125,3.5490849018096924,1060.890625,1086.4095458984375,17.920602798461914,5.417148113250732,614.37890625,18.931772232055664,4.44803524017334,550.654052734375,17.031667709350586,4.290035247802734
388,1393.1402587890625,1295.5565185546875,21.559064865112305,4.761796474456787,774.1383056640625,18.092987060546875,3.628399133682251,772.2318115234375,17.682424545288086,3.534762382507324,940.0501708984375,1021.24951171875,17.02130699157715,4.999814987182617,565.7058715820312,17.777400970458984,4.064181804656982,463.963623046875,14.93858528137207,3.804844856262207
389,1405.2877197265625,1298.539794921875,22.271404266357422,4.911401271820068,772.642333984375,18.396507263183594,3.738699197769165,783.932861328125,18.14611053466797,3.615084171295166,1126.744140625,1103.7049560546875,20.00070571899414,5.501796722412109,669.9180908203125,20.882814407348633,4.781983852386475,594.6572265625,19.092451095581055,4.649132251739502
390,1387.468505859375,1298.70068359375,21.68922996520996,4.795054912567139,770.013916015625,18.231103897094727,3.661574363708496,766.8539428710938,17.77552032470703,3.5301573276519775,1235.9991455078125,1186.4840087890625,21.214496612548828,5.083253860473633,693.8323364257812,20.65161895751953,4.1632866859436035,671.9041748046875,20.043598175048828,4.098352432250977
391,1416.6241455078125,1317.7567138671875,21.757400512695312,4.778130054473877,771.0556030273438,17.922752380371094,3.6568267345428467,789.9805297851562,17.8598690032959,3.571018934249878,1081.9710693359375,1040.7701416015625,17.071260452270508,5.26030969619751,686.3793334960938,20.52406883239746,4.9615936279296875,563.826171875,17.036148071289062,4.61609411239624
392,1390.4798583984375,1293.2696533203125,21.977737426757812,4.834433555603027,766.3043212890625,18.166412353515625,3.692049980163574,772.6074829101562,17.910900115966797,3.5802319049835205,1085.4595947265625,1085.3062744140625,19.845462799072266,5.197567939758301,696.8502197265625,21.368927001953125,4.401411056518555,550.8126220703125,17.548498153686523,4.1409807205200195
393,1385.737548828125,1276.9466552734375,21.05457878112793,4.606143474578857,762.1052856445312,17.657087326049805,3.556920289993286,774.02197265625,17.519901275634766,3.4712493419647217,810.1371459960938,930.8369750976562,13.847983360290527,4.769268989562988,488.32574462890625,14.96208381652832,4.100295543670654,384.38824462890625,11.355355262756348,3.7974071502685547
394,1403.034423828125,1279.830810546875,21.712024688720703,4.770418643951416,777.2233276367188,18.254915237426758,3.6709678173065186,785.918212890625,18.01439094543457,3.5772452354431152,859.9706420898438,971.6476440429688,15.480356216430664,4.938045024871826,493.1755065917969,16.354736328125,4.0872368812561035,420.5237121582031,13.305209159851074,3.858790636062622
395,1380.8975830078125,1277.5997314453125,21.746051788330078,4.779730319976807,770.5558471679688,18.234495162963867,3.63881516456604,766.4508666992188,17.773906707763672,3.5140738487243652,1087.4468994140625,1064.0919189453125,17.61028480529785,5.115808486938477,627.1970825195312,19.306045532226562,4.316447734832764,580.060302734375,17.24477767944336,4.224038600921631
396,1384.2613525390625,1281.6953125,21.532434463500977,4.739408016204834,759.3255615234375,17.817489624023438,3.5938591957092285,771.9549560546875,17.673919677734375,3.5134267807006836,993.366943359375,984.6583251953125,16.732633590698242,4.948859691619873,625.7037963867188,19.863157272338867,4.464046955108643,510.25830078125,16.739646911621094,4.1825642585754395
397,1408.149658203125,1307.435791015625,22.189760208129883,4.891235828399658,774.3080444335938,18.24689483642578,3.687751293182373,783.6266479492188,17.893747329711914,3.5695199966430664,864.1699829101562,918.35205078125,15.272811889648438,4.374119758605957,586.8941650390625,18.736583709716797,3.9341022968292236,412.59613037109375,14.394954681396484,3.4864938259124756
398,1395.3216552734375,1300.733154296875,21.90174674987793,4.810154438018799,761.6898803710938,17.900110244750977,3.5798158645629883,776.5946655273438,17.708251953125,3.487095832824707,832.2816772460938,936.8351440429688,14.907355308532715,4.7203369140625,501.3515930175781,16.15158462524414,4.171894073486328,400.8257141113281,13.128636360168457,3.920520544052124
399,1372.5484619140625,1273.529296875,21.352998733520508,4.63792610168457,756.4015502929688,18.061260223388672,3.5996899604797363,763.569091796875,17.8308048248291,3.5274600982666016,884.8829956054688,976.3496704101562,14.728135108947754,5.281598091125488,502.34356689453125,15.769227027893066,4.264002799987793,441.2749328613281,13.776810646057129,4.128985404968262
400,1383.0806884765625,1273.96484375,21.6413631439209,4.713832378387451,759.8361206054688,17.909597396850586,3.577042579650879,772.940185546875,17.72317886352539,3.4989326000213623,1031.409423828125,996.558349609375,16.759716033935547,5.200799942016602,613.8935546875,18.8958797454834,4.343800067901611,548.2738647460938,17.058115005493164,4.223748683929443
401,1362.847412109375,1263.37451171875,21.359025955200195,4.668624401092529,745.9481811523438,17.653873443603516,3.5206356048583984,760.0504150390625,17.554346084594727,3.446770191192627,828.6508178710938,982.850830078125,15.058444023132324,5.3933844566345215,426.1473693847656,11.643426895141602,3.843299150466919,405.95135498046875,10.81209659576416,3.8414528369903564
402,1370.9664306640625,1266.6541748046875,21.8995361328125,4.754536151885986,754.1878051757812,18.19612693786621,3.5723488330841064,764.7139282226562,17.818592071533203,3.4808127880096436,1123.7176513671875,1036.4329833984375,17.57059669494629,4.9319915771484375,642.7959594726562,19.228271484375,3.956794500350952,619.948974609375,17.964086532592773,3.8777217864990234
403,1401.0841064453125,1287.6077880859375,21.510292053222656,4.68400764465332,775.4530029296875,17.91645622253418,3.5495400428771973,782.1657104492188,17.67902946472168,3.469597101211548,782.9740600585938,910.5969848632812,13.589597702026367,4.770674705505371,444.57403564453125,14.092635154724121,3.8834164142608643,376.42279052734375,12.148874282836914,3.729139804840088
404,1382.1986083984375,1271.7413330078125,21.675561904907227,4.775008678436279,755.2669067382812,18.015771865844727,3.6302530765533447,774.0960083007812,17.949779510498047,3.538649082183838,869.718994140625,940.55078125,13.826260566711426,4.997419357299805,435.07232666015625,12.176960945129395,4.244431972503662,457.0320739746094,13.127408027648926,4.382194995880127
405,1380.3291015625,1268.651611328125,21.967824935913086,4.716025352478027,762.596923828125,18.17513656616211,3.6051559448242188,770.95458984375,17.82366371154785,3.4923436641693115,985.9373779296875,1053.390380859375,18.31961441040039,5.292556285858154,518.3671264648438,15.620197296142578,4.2471466064453125,514.4100952148438,15.699979782104492,4.265130043029785
406,1369.2845458984375,1249.1676025390625,21.23601722717285,4.6280975341796875,763.54296875,17.87632942199707,3.5471832752227783,765.4715576171875,17.611034393310547,3.4611546993255615,780.365478515625,920.2383422851562,13.775985717773438,4.8684210777282715,393.39239501953125,11.452505111694336,3.888512134552002,386.2762756347656,11.221771240234375,3.826291799545288
407,1387.002685546875,1264.8387451171875,21.619592666625977,4.772928714752197,768.6119384765625,18.192766189575195,3.6886627674102783,776.9673461914062,17.906208038330078,3.5721349716186523,829.78369140625,908.0484008789062,13.87152099609375,4.728277206420898,412.6555480957031,11.869611740112305,3.78985857963562,433.5723876953125,13.192883491516113,3.8747334480285645
408,1392.1373291015625,1282.86474609375,21.974552154541016,4.755037307739258,770.254150390625,18.285905838012695,3.6145589351654053,776.2013549804688,17.984399795532227,3.527000665664673,826.1553344726562,928.852294921875,14.413536071777344,4.8900556564331055,424.7837829589844,12.167691230773926,3.6972200870513916,420.06451416015625,12.690801620483398,3.8200035095214844
409,1359.7852783203125,1251.318359375,21.523956298828125,4.640293121337891,757.3493041992188,17.763216018676758,3.523883819580078,757.1849975585938,17.49892807006836,3.438541889190674,953.9898681640625,1008.2022094726562,17.89780616760254,5.210274696350098,510.3800354003906,16.169967651367188,4.220249176025391,498.41522216796875,16.0601749420166,4.2762603759765625
410,1388.76708984375,1262.5521240234375,21.662311553955078,4.729158401489258,761.8343505859375,18.30005645751953,3.620404005050659,781.4509887695312,18.137863159179688,3.5346953868865967,1126.828125,1015.7217407226562,17.61567497253418,5.563404560089111,693.618896484375,21.21753692626953,5.0908308029174805,614.02587890625,19.312572479248047,4.911008834838867
411,1380.5599365234375,1255.613037109375,21.642114639282227,4.739543437957764,760.737548828125,18.079496383666992,3.6369547843933105,775.6549072265625,17.808210372924805,3.502105474472046,1250.5694580078125,1133.3336181640625,20.967573165893555,5.085127353668213,661.3272094726562,19.698884963989258,4.102180480957031,712.171142578125,20.985939025878906,4.196779251098633
412,1360.7789306640625,1244.1051025390625,21.11739730834961,4.584804534912109,759.3510131835938,17.797117233276367,3.5513572692871094,759.7421264648438,17.623762130737305,3.468611001968384,852.5718994140625,924.6882934570312,14.917753219604492,4.963118076324463,450.54876708984375,14.059064865112305,4.2506327629089355,440.00079345703125,13.88089370727539,4.140939235687256
413,1360.682861328125,1237.509033203125,21.64601707458496,4.6830620765686035,756.3113403320312,18.098018646240234,3.586324453353882,762.5366821289062,17.8477725982666,3.5092215538024902,842.5175170898438,937.7236328125,16.07509422302246,4.932027816772461,439.6258239746094,14.767497062683105,3.9101665019989014,429.3126525878906,14.318758964538574,3.927232503890991
414,1344.602783203125,1231.2593994140625,21.35574722290039,4.623721599578857,751.2763061523438,18.021625518798828,3.5257527828216553,749.8419799804688,17.730121612548828,3.4584193229675293,1021.7806396484375,982.0399780273438,17.415185928344727,5.157434463500977,596.9239501953125,19.054119110107422,4.334209442138672,548.0914306640625,17.717937469482422,4.246700286865234
415,1386.285400390625,1262.112060546875,21.795888900756836,4.6825361251831055,769.5651245117188,18.09412956237793,3.568319320678711,776.7821655273438,17.762239456176758,3.4761569499969482,1083.1539306640625,958.1006469726562,17.28220558166504,4.98544454574585,628.48876953125,20.093852996826172,4.315968036651611,607.17724609375,19.5994930267334,4.19786262512207
416,1354.0845947265625,1231.5379638671875,21.315671920776367,4.7014241218566895,749.2512817382812,17.934730529785156,3.577341318130493,759.8479614257812,17.67202377319336,3.474351167678833,770.0579223632812,878.347412109375,13.842498779296875,4.517029285430908,416.1114807128906,14.179184913635254,3.599478006362915,381.72015380859375,13.276522636413574,3.4580750465393066
417,1340.2379150390625,1225.104736328125,21.527612686157227,4.688183784484863,735.9002075195312,17.975168228149414,3.5376620292663574,751.9363403320312,17.753063201904297,3.4591541290283203,1072.4559326171875,987.00146484375,19.06596565246582,4.84156608581543,634.4069213867188,20.63877296447754,4.105179786682129,586.0335083007812,19.73948097229004,4.066908836364746
418,1351.275146484375,1230.8426513671875,21.386077880859375,4.608829021453857,746.9979248046875,17.722192764282227,3.4978764057159424,757.9227905273438,17.555706024169922,3.4190917015075684,868.4447631835938,926.4268798828125,16.518787384033203,4.925503253936768,491.4436950683594,16.883895874023438,4.073602676391602,443.0835876464844,15.577713966369629,4.006466865539551
419,1357.50048828125,1225.327880859375,21.20903968811035,4.642517566680908,754.3981323242188,17.91919708251953,3.557725191116333,763.582763671875,17.671236038208008,3.463289737701416,777.5991821289062,895.7156982421875,13.851705551147461,4.982923984527588,423.9287414550781,12.981128692626953,3.793569326400757,381.7057800292969,11.562692642211914,3.6630454063415527
420,1372.132568359375,1241.2027587890625,21.836204528808594,4.733758449554443,760.2360229492188,18.427583694458008,3.5828394889831543,771.7010498046875,18.161911010742188,3.482532501220703,798.5551147460938,867.8628540039062,13.637543678283691,4.75098991394043,461.030517578125,13.750537872314453,3.7916061878204346,399.8870544433594,12.41141128540039,3.6456480026245117
421,1355.9888916015625,1237.511962890625,21.443212509155273,4.729685306549072,751.6915893554688,17.886707305908203,3.5415565967559814,759.2279052734375,17.685792922973633,3.442587375640869,1119.0545654296875,986.6817016601562,18.599597930908203,4.892373085021973,664.5829467773438,20.860637664794922,4.362689018249512,623.6751708984375,20.381275177001953,4.30952787399292
422,1348.75830078125,1213.9730224609375,21.242935180664062,4.598994255065918,747.6923828125,17.91766357421875,3.5711779594421387,760.2588500976562,17.614437103271484,3.4755444526672363,1191.0155029296875,973.5078735351562,17.22211456298828,4.793808460235596,683.2314453125,19.244274139404297,4.467643737792969,693.9935913085938,19.930692672729492,4.388985633850098
423,1366.25439453125,1231.02978515625,21.469701766967773,4.607257843017578,756.1954956054688,17.92719841003418,3.515073776245117,770.0869750976562,17.682453155517578,3.4383301734924316,1105.2142333984375,1014.4817504882812,18.745092391967773,4.897794723510742,704.1714477539062,21.451133728027344,4.457117080688477,589.6182250976562,19.402956008911133,4.168232440948486
424,1337.9910888671875,1213.479736328125,20.963726043701172,4.554528713226318,740.8236694335938,17.801403045654297,3.4913482666015625,751.6998901367188,17.619178771972656,3.4206490516662598,873.7511596679688,875.8566284179688,14.562411308288574,4.745812892913818,556.01171875,16.61312484741211,4.162117958068848,444.1906433105469,14.726935386657715,3.979509115219116
425,1338.3126220703125,1220.660400390625,21.473764419555664,4.723491191864014,741.9441528320312,17.916515350341797,3.562833309173584,749.53125,17.59245491027832,3.469587802886963,1047.2806396484375,972.2861328125,17.024995803833008,4.848426818847656,586.2477416992188,18.360673904418945,4.283979892730713,579.7203979492188,17.229106903076172,4.197353363037109
426,1357.9854736328125,1228.0181884765625,21.381797790527344,4.586766719818115,754.4537353515625,17.90431022644043,3.5058436393737793,763.2437744140625,17.723390579223633,3.428234577178955,1624.710693359375,1217.8765869140625,22.15557098388672,6.091184616088867,904.3643188476562,24.339561462402344,5.1383256912231445,988.0384521484375,24.538890838623047,5.2838568687438965
427,1367.7987060546875,1222.457763671875,21.166902542114258,4.540333271026611,763.4851684570312,17.867074966430664,3.494434356689453,772.0157470703125,17.625396728515625,3.4231719970703125,933.8941040039062,947.4052124023438,15.413190841674805,5.602895736694336,501.4348449707031,13.126270294189453,4.289389610290527,499.24212646484375,13.756464004516602,4.344415187835693
428,1340.7054443359375,1210.154541015625,21.590076446533203,4.6568603515625,746.6567993164062,17.958532333374023,3.5278987884521484,753.662109375,17.743364334106445,3.45218563079834,1018.3438110351562,970.2811279296875,15.86164665222168,5.764151573181152,608.47802734375,16.450538635253906,4.978046894073486,544.7160034179688,14.950161933898926,4.736764907836914
429,1333.486572265625,1193.9244384765625,21.39067840576172,4.538267612457275,748.90625,18.107139587402344,3.47704815864563,750.6372680664062,17.798385620117188,3.4130008220672607,793.7568359375,905.3387451171875,15.342342376708984,5.130817890167236,407.15313720703125,11.814948081970215,3.919299364089966,400.00927734375,12.069716453552246,3.9619274139404297
430,1358.0540771484375,1222.609130859375,21.48061180114746,4.71359395980835,755.4506225585938,18.210763931274414,3.5922739505767822,764.6361083984375,17.924850463867188,3.4972407817840576,815.2833251953125,909.7423095703125,14.237327575683594,5.214581489562988,427.923095703125,11.043462753295898,3.973965883255005,413.9837341308594,11.4636869430542,3.996384620666504
431,1352.1976318359375,1213.2244873046875,21.745162963867188,4.601019859313965,758.6737670898438,18.317018508911133,3.5227530002593994,760.6280517578125,18.02897071838379,3.4512939453125,824.3539428710938,897.75341796875,14.610755920410156,5.17703914642334,422.8643798828125,12.259393692016602,4.081663131713867,428.1685791015625,12.931756019592285,4.163504123687744
432,1316.460205078125,1191.9454345703125,21.192657470703125,4.557600975036621,731.3319091796875,17.665842056274414,3.4290568828582764,739.4769897460938,17.428171157836914,3.38108491897583,774.2786254882812,869.1884155273438,14.203544616699219,4.955632209777832,411.3394775390625,12.59573745727539,3.9014132022857666,390.1202697753906,11.99556827545166,3.8549442291259766
433,1337.6904296875,1205.4725341796875,21.568552017211914,4.546639442443848,744.481689453125,18.175079345703125,3.494056463241577,752.7040405273438,17.814373016357422,3.4056437015533447,848.3999633789062,877.3703002929688,14.567879676818848,5.0914716720581055,473.0146789550781,15.05534553527832,4.1557207107543945,443.28448486328125,14.118193626403809,4.12762451171875
434,1336.6280517578125,1189.4525146484375,21.37276268005371,4.6775593757629395,744.3689575195312,18.05425453186035,3.6064577102661133,756.4814453125,17.777963638305664,3.4941182136535645,778.32666015625,842.54248046875,13.72475528717041,4.701096057891846,393.33941650390625,11.732597351074219,3.4654629230499268,407.5621337890625,12.587788581848145,3.5624914169311523
435,1381.1666259765625,1232.19482421875,22.1025390625,4.65149450302124,771.8528442382812,18.55512809753418,3.5946543216705322,779.9521484375,18.3455753326416,3.5067431926727295,1006.1314697265625,939.17724609375,17.16242027282715,5.064852237701416,552.2479248046875,17.639938354492188,4.081554412841797,558.7040405273438,17.358980178833008,4.111712455749512
436,1349.143798828125,1214.3568115234375,21.548816680908203,4.550227642059326,752.0764770507812,17.94979476928711,3.474785566329956,759.2139282226562,17.72400665283203,3.414318084716797,987.123291015625,911.407470703125,17.104862213134766,5.155182361602783,506.9922790527344,16.78325080871582,4.289666175842285,561.6033935546875,18.27821922302246,4.429450988769531
437,1357.63232421875,1230.447509765625,22.366168975830078,4.830340385437012,758.8748779296875,18.55815887451172,3.661752462387085,760.8356323242188,18.071298599243164,3.524073362350464,972.3023071289062,917.8096923828125,15.809999465942383,5.168275356292725,539.4805908203125,15.384810447692871,4.113223552703857,535.115234375,15.471863746643066,4.153973579406738
438,1331.0301513671875,1195.9693603515625,21.767812728881836,4.642171859741211,748.0753173828125,18.207008361816406,3.5531158447265625,747.8165893554688,17.870540618896484,3.426131248474121,1695.28125,1255.631591796875,23.5562801361084,5.856186866760254,1002.38037109375,25.89282989501953,5.241829872131348,1017.87744140625,25.40372657775879,5.298999786376953
439,1345.4842529296875,1197.5064697265625,21.077638626098633,4.508668899536133,755.2915649414062,17.82663345336914,3.509030342102051,759.6448974609375,17.55630874633789,3.4613473415374756,3254.74365234375,1040.93701171875,19.711740493774414,5.633218288421631,2456.254150390625,35.905418395996094,6.600696086883545,2205.5859375,34.25535202026367,6.3557024002075195
440,1345.27734375,1193.2947998046875,21.55705451965332,4.6479692459106445,755.1112670898438,18.16367530822754,3.5370254516601562,760.75537109375,17.81817054748535,3.4111084938049316,2563.865966796875,923.922119140625,17.859922409057617,4.455367088317871,1814.2982177734375,30.17404556274414,5.44012975692749,1742.4000244140625,29.610946655273438,5.266256809234619
441,1362.068115234375,1221.6585693359375,21.845735549926758,4.78011417388916,771.69482421875,18.411815643310547,3.7078402042388916,764.0621337890625,17.997215270996094,3.572929620742798,1938.7093505859375,983.6091918945312,16.835046768188477,5.047195911407471,1298.89013671875,26.923526763916016,5.760091304779053,1253.9595947265625,25.731307983398438,5.660444736480713
442,1329.4180908203125,1175.3319091796875,21.303897857666016,4.601628303527832,746.3140258789062,18.036128997802734,3.577579975128174,752.92431640625,17.7799015045166,3.4588634967803955,1068.521240234375,896.6450805664062,15.928323745727539,4.786976337432861,646.653564453125,18.404321670532227,4.363391399383545,605.5316162109375,17.3453369140625,4.358827114105225
443,1325.6268310546875,1167.8114013671875,21.126018524169922,4.569974899291992,746.1382446289062,18.000446319580078,3.5787954330444336,751.4421997070312,17.643611907958984,3.4747419357299805,778.45361328125,792.4111938476562,13.58065414428711,4.294808864593506,453.02667236328125,14.704676628112793,3.931042432785034,404.8222351074219,13.359108924865723,3.895829916000366
444,1319.3868408203125,1163.583984375,21.231611251831055,4.464515209197998,739.37744140625,17.954158782958984,3.4772017002105713,748.498291015625,17.668947219848633,3.396909713745117,804.8323974609375,864.4515991210938,16.147579193115234,4.926426887512207,415.74957275390625,13.932038307189941,3.9382879734039307,420.7721252441406,13.79388427734375,4.096039295196533
445,1307.586669921875,1158.0682373046875,20.71234703063965,4.450717926025391,737.084228515625,17.568037033081055,3.443974018096924,739.040771484375,17.296754837036133,3.3684515953063965,937.7647705078125,884.1565551757812,16.50975799560547,5.037309646606445,491.967041015625,15.320258140563965,4.121275424957275,524.9275512695312,16.146547317504883,4.303407669067383
446,1316.522705078125,1168.1060791015625,21.170866012573242,4.498197555541992,734.3662719726562,17.761924743652344,3.433422565460205,745.781005859375,17.5167236328125,3.37508225440979,827.0591430664062,850.8466796875,16.26665687561035,4.591100215911865,446.75445556640625,15.031486511230469,3.6272292137145996,437.77880859375,15.141290664672852,3.742058753967285
447,1306.054931640625,1170.6624755859375,21.0352725982666,4.559133529663086,731.4638671875,17.73509979248047,3.5015761852264404,735.4169921875,17.501998901367188,3.4075045585632324,940.9825439453125,906.2457275390625,16.218021392822266,5.145971298217773,510.3482666015625,15.673130989074707,3.999314546585083,516.00439453125,15.385100364685059,4.077147960662842
448,1311.205078125,1150.9056396484375,20.41025733947754,4.390188694000244,731.7367553710938,17.418865203857422,3.4110066890716553,746.412353515625,17.31993293762207,3.3380863666534424,810.329833984375,837.6173095703125,15.734315872192383,4.644680500030518,425.5050964355469,14.062220573425293,3.6996872425079346,431.39312744140625,14.286503791809082,3.8625667095184326
449,1296.961181640625,1157.4193115234375,21.201635360717773,4.514205455780029,729.152587890625,17.700407028198242,3.484588861465454,730.989501953125,17.24395751953125,3.3953237533569336,828.8002319335938,874.3621215820312,15.664623260498047,5.135669708251953,421.599365234375,12.374871253967285,3.799572229385376,440.01177978515625,12.884406089782715,3.9548749923706055
450,1291.204833984375,1146.2423095703125,20.59623908996582,4.3697662353515625,725.0054321289062,17.515424728393555,3.367222547531128,729.8305053710938,17.296173095703125,3.309506893157959,882.2921142578125,885.6314086914062,16.737306594848633,5.263922214508057,484.0124206542969,16.11484146118164,4.296265602111816,471.3989562988281,15.395580291748047,4.29541015625
451,1309.41845703125,1165.0826416015625,21.01318359375,4.519473552703857,740.1058349609375,17.8204288482666,3.4915385246276855,737.8617553710938,17.447566986083984,3.375882625579834,1205.70556640625,954.9822387695312,18.091201782226562,5.464812755584717,691.3627319335938,20.66360092163086,4.713658809661865,711.8020629882812,21.01446533203125,4.758613109588623
452,1316.4974365234375,1161.088134765625,20.58204460144043,4.38523530960083,739.4586791992188,17.491355895996094,3.407834768295288,746.33349609375,17.3398494720459,3.3618710041046143,908.2813720703125,878.60498046875,15.394938468933105,5.376925945281982,515.6483154296875,14.880793571472168,4.306600570678711,490.0053405761719,14.433462142944336,4.293043613433838
453,1304.2569580078125,1150.107421875,21.012771606445312,4.458203315734863,728.666259765625,17.654651641845703,3.4089746475219727,740.6246948242188,17.47603416442871,3.3358185291290283,1147.7974853515625,969.634765625,19.239334106445312,5.335750102996826,666.435302734375,20.361724853515625,4.475485324859619,656.9765625,19.771318435668945,4.4656453132629395
454,1306.217041015625,1159.49267578125,21.126630783081055,4.5243144035339355,737.1434326171875,17.754838943481445,3.4615697860717773,737.2261352539062,17.292390823364258,3.3445794582366943,1018.8221435546875,921.8395385742188,19.79376983642578,4.9366888999938965,617.3602294921875,20.2086238861084,4.348963260650635,557.062255859375,18.87831687927246,4.233262062072754
455,1301.113037109375,1136.181884765625,20.73166275024414,4.402231693267822,727.5172119140625,17.514842987060547,3.4083728790283203,742.0032348632812,17.423274993896484,3.3452417850494385,715.1218872070312,796.438720703125,14.456137657165527,4.717175006866455,358.6064453125,11.476945877075195,3.7124133110046387,368.6083679199219,11.683765411376953,3.848616123199463
456,1316.7528076171875,1168.9466552734375,21.707653045654297,4.751174449920654,748.909912109375,18.540000915527344,3.6564512252807617,741.3956298828125,18.023284912109375,3.5020973682403564,987.4677734375,892.3666381835938,16.700481414794922,5.524606704711914,557.3577880859375,17.83374786376953,4.322887897491455,552.5503540039062,17.85236358642578,4.358361721038818
457,1334.484619140625,1164.2696533203125,21.36186408996582,4.506341457366943,758.8980712890625,18.158260345458984,3.5176327228546143,757.5343627929688,17.6798152923584,3.396237850189209,735.8154907226562,737.472412109375,13.543943405151367,3.963017225265503,380.28216552734375,11.813179969787598,3.1595458984375,400.48907470703125,14.197481155395508,3.3283233642578125
458,1288.628173828125,1125.7088623046875,20.758216857910156,4.443812847137451,727.0123291015625,17.712312698364258,3.454282522201538,732.811767578125,17.555652618408203,3.367487668991089,675.3248291015625,748.0233764648438,13.160264015197754,4.31453800201416,344.9429931640625,11.371759414672852,3.6038362979888916,347.43487548828125,11.352822303771973,3.6216256618499756
459,1301.98486328125,1139.2119140625,21.103939056396484,4.407159328460693,734.7265014648438,17.712995529174805,3.4313442707061768,739.8032836914062,17.509550094604492,3.373796224594116,847.944580078125,834.0274047851562,15.3771333694458,5.195854663848877,462.4413757324219,15.293295860290527,4.103278160095215,459.0038757324219,15.311370849609375,4.151300430297852
460,1286.3349609375,1120.44287109375,20.92354965209961,4.469923973083496,727.0602416992188,17.57978630065918,3.4482169151306152,732.0841674804688,17.240501403808594,3.3431177139282227,714.9151611328125,754.2178344726562,12.929510116577148,4.603975772857666,376.6918029785156,11.778005599975586,3.644613027572632,375.6421813964844,11.41657829284668,3.706784725189209
