시간 [s],진공압력 1 [bar],메인압력 1 [bar],제품압력 1 [bar],제품압력 2 [bar],제품압력 3 [bar],제품압력 4 [bar],제품압력 5 [bar],회전수 [rpm],온도 [℃],#NAME?,외부유량 [lpm],내부유량 [lpm
124.35,-0.23,7.52,7.35,-0.02,0.03,0.0,0.14,895.05,29.15,0.0,1039.5,-2.57
124.36,-0.16,7.55,7.37,-0.02,0.01,-0.04,0.13,886.72,29.13,0.0,1039.13,-2.58
124.37,-0.08,7.57,7.4,-0.02,0.0,-0.07,0.1,881.67,29.11,0.0,1038.78,-2.66
124.38,-0.01,7.57,7.43,-0.01,-0.01,-0.08,0.07,884.25,29.09,0.0,1038.66,-2.84
124.39,0.03,7.55,7.45,0.01,-0.01,-0.07,0.05,892.99,29.08,0.0,1038.76,-3.08
124.4,0.02,7.52,7.46,0.03,0.01,-0.05,0.03,902.36,29.07,0.0,1038.88,-3.26
124.41,-0.03,7.47,7.46,0.05,0.02,-0.04,0.02,907.7,29.07,0.0,1038.82,-3.3
124.42,-0.11,7.42,7.47,0.07,0.05,-0.03,0.03,908.05,29.08,0.0,1038.6,-3.21
124.43,-0.19,7.38,7.46,0.08,0.06,-0.02,0.04,905.35,29.08,0.0,1038.38,-3.04
124.44,-0.25,7.33,7.45,0.08,0.08,0.0,0.07,902.06,29.09,0.0,1038.29,-2.83
124.45,-0.26,7.29,7.42,0.07,0.08,0.03,0.1,899.8,29.1,0.0,1038.36,-2.63
124.46,-0.24,7.26,7.4,0.05,0.08,0.05,0.13,899.3,29.1,0.0,1038.58,-2.49
124.47,-0.19,7.25,7.38,0.03,0.08,0.05,0.15,900.53,29.1,0.0,1038.88,-2.43
124.48,-0.12,7.24,7.37,0.01,0.07,0.04,0.17,902.97,29.1,0.0,1039.17,-2.44
124.49,-0.06,7.25,7.37,-0.01,0.05,0.03,0.18,906.34,29.1,0.0,1039.34,-2.53
124.5,-0.02,7.25,7.38,-0.02,0.03,0.01,0.17,910.38,29.1,0.0,1039.35,-2.69
124.51,-0.01,7.26,7.4,-0.01,0.01,0.0,0.14,914.26,29.1,0.0,1039.24,-2.88
124.52,-0.02,7.27,7.42,0.0,0.0,0.0,0.12,916.78,29.11,0.0,1039.14,-3.02
124.53,-0.05,7.3,7.45,0.01,0.0,0.01,0.1,917.31,29.11,0.0,1039.18,-3.06
124.54,-0.08,7.34,7.47,0.03,0.0,0.03,0.1,915.59,29.11,0.0,1039.32,-3.0
124.55,-0.11,7.39,7.48,0.04,0.01,0.03,0.1,910.85,29.12,0.0,1039.44,-2.87
124.56,-0.12,7.45,7.47,0.06,0.03,0.01,0.1,902.9,29.11,0.0,1039.45,-2.7
124.57,-0.12,7.51,7.45,0.08,0.04,-0.03,0.11,894.04,29.11,0.0,1039.36,-2.53
124.58,-0.12,7.54,7.42,0.09,0.05,-0.06,0.12,888.33,29.1,0.0,1039.28,-2.4
124.59,-0.13,7.53,7.39,0.08,0.06,-0.05,0.12,888.36,29.09,0.0,1039.32,-2.33
124.6,-0.15,7.49,7.37,0.07,0.07,0.0,0.11,892.47,29.08,0.0,1039.42,-2.33
124.61,-0.17,7.45,7.36,0.04,0.07,0.06,0.11,895.56,29.07,0.0,1039.39,-2.39
124.62,-0.2,7.42,7.35,0.02,0.07,0.12,0.11,893.64,29.06,0.0,1039.09,-2.5
124.63,-0.22,7.41,7.36,-0.01,0.06,0.16,0.12,887.54,29.07,0.0,1038.61,-2.64
124.64,-0.21,7.42,7.37,-0.02,0.05,0.15,0.13,881.83,29.07,0.0,1038.28,-2.78
124.65,-0.16,7.42,7.38,-0.03,0.03,0.11,0.15,880.32,29.08,0.0,1038.32,-2.93
124.66,-0.09,7.41,7.38,-0.03,0.01,0.04,0.17,883.25,29.08,0.0,1038.71,-3.06
124.67,-0.03,7.4,7.39,-0.02,-0.01,-0.01,0.18,888.18,29.09,0.0,1039.23,-3.09
124.68,-0.01,7.4,7.42,0.0,-0.01,-0.01,0.19,892.6,29.1,0.0,1039.68,-3.0
124.69,-0.03,7.4,7.45,0.01,-0.01,0.03,0.2,895.76,29.1,0.0,1039.98,-2.83
124.7,-0.1,7.4,7.48,0.03,0.0,0.07,0.19,899.05,29.1,0.0,1040.16,-2.67
124.71,-0.19,7.41,7.49,0.05,0.01,0.08,0.16,903.92,29.1,0.0,1040.27,-2.56
124.72,-0.29,7.41,7.49,0.07,0.03,0.05,0.13,909.47,29.1,0.0,1040.34,-2.54
124.73,-0.35,7.4,7.48,0.09,0.05,0.02,0.1,912.73,29.1,0.0,1040.28,-2.58
124.74,-0.34,7.38,7.47,0.09,0.05,0.01,0.08,911.58,29.1,0.0,1040.07,-2.65
124.75,-0.28,7.35,7.46,0.09,0.06,0.01,0.08,907.11,29.1,0.0,1039.73,-2.74
124.76,-0.19,7.3,7.45,0.07,0.06,0.03,0.1,902.66,29.1,0.0,1039.35,-2.84
124.77,-0.09,7.26,7.43,0.04,0.05,0.04,0.13,900.98,29.09,0.0,1039.01,-2.96
124.78,-0.01,7.22,7.4,0.02,0.04,0.05,0.18,902.42,29.09,0.0,1038.76,-3.06
124.79,0.03,7.2,7.37,0.0,0.03,0.05,0.22,905.63,29.09,0.0,1038.69,-3.11
124.8,0.01,7.2,7.37,-0.02,0.01,0.05,0.24,909.05,29.09,0.0,1038.83,-3.07
124.81,-0.05,7.21,7.38,-0.02,-0.01,0.05,0.23,911.11,29.09,0.0,1039.08,-2.96
124.82,-0.11,7.24,7.41,-0.01,-0.02,0.04,0.21,909.95,29.09,0.0,1039.28,-2.83
124.83,-0.17,7.3,7.43,0.0,-0.03,0.04,0.17,904.78,29.09,0.0,1039.3,-2.71
124.84,-0.2,7.36,7.45,0.01,-0.02,0.03,0.14,897.47,29.09,0.0,1039.22,-2.62
124.85,-0.19,7.41,7.46,0.03,0.0,0.04,0.12,891.56,29.09,0.0,1039.24,-2.61
124.86,-0.14,7.42,7.46,0.05,0.03,0.06,0.1,889.51,29.09,0.0,1039.54,-2.65
124.87,-0.07,7.4,7.46,0.07,0.05,0.09,0.09,891.05,29.09,0.0,1040.03,-2.74
124.88,-0.03,7.38,7.45,0.08,0.08,0.12,0.09,893.88,29.09,0.0,1040.36,-2.85
124.89,-0.04,7.35,7.45,0.08,0.09,0.12,0.1,895.85,29.09,0.0,1040.28,-2.97
124.9,-0.11,7.34,7.44,0.08,0.1,0.11,0.11,896.51,29.1,0.0,1039.89,-3.07
124.91,-0.19,7.33,7.43,0.06,0.1,0.1,0.12,897.13,29.11,0.0,1039.49,-3.14
124.92,-0.26,7.32,7.42,0.04,0.09,0.09,0.14,899.0,29.11,0.0,1039.36,-3.18
124.93,-0.29,7.3,7.4,0.02,0.08,0.1,0.16,901.76,29.11,0.0,1039.47,-3.17
124.94,-0.28,7.31,7.38,0.0,0.06,0.11,0.17,903.63,29.11,0.0,1039.57,-3.09
124.95,-0.21,7.33,7.37,-0.02,0.04,0.09,0.17,903.22,29.11,0.0,1039.41,-2.93
124.96,-0.12,7.37,7.38,-0.02,0.01,0.06,0.17,901.36,29.11,0.0,1039.04,-2.72
124.97,-0.05,7.4,7.39,-0.02,-0.01,0.04,0.15,900.89,29.11,0.0,1038.71,-2.56
124.98,-0.03,7.43,7.41,-0.01,-0.01,0.03,0.12,903.96,29.11,0.0,1038.63,-2.52
124.99,-0.05,7.44,7.43,0.0,-0.01,0.05,0.09,909.45,29.11,0.0,1038.79,-2.58
125.0,-0.1,7.45,7.44,0.01,0.0,0.06,0.06,913.62,29.11,0.0,1039.02,-2.68
125.01,-0.17,7.46,7.44,0.03,0.01,0.04,0.04,913.62,29.1,0.0,1039.14,-2.76
125.02,-0.23,7.48,7.44,0.04,0.03,0.01,0.03,909.77,29.1,0.0,1039.1,-2.8
125.03,-0.27,7.48,7.44,0.05,0.05,-0.02,0.03,904.54,29.1,0.0,1038.95,-2.81
125.04,-0.26,7.46,7.43,0.06,0.07,-0.04,0.03,900.27,29.09,0.0,1038.75,-2.81
125.05,-0.24,7.4,7.43,0.06,0.08,-0.02,0.05,898.13,29.09,0.0,1038.59,-2.81
125.06,-0.2,7.34,7.42,0.05,0.08,0.0,0.07,898.26,29.09,0.0,1038.56,-2.81
125.07,-0.18,7.26,7.41,0.04,0.07,0.02,0.1,900.18,29.09,0.0,1038.73,-2.79
125.08,-0.16,7.18,7.39,0.02,0.06,0.04,0.14,903.13,29.1,0.0,1039.01,-2.76
125.09,-0.16,7.15,7.38,0.0,0.04,0.03,0.17,906.77,29.11,0.0,1039.2,-2.71
125.1,-0.16,7.17,7.38,-0.01,0.02,0.0,0.18,910.87,29.12,0.0,1039.19,-2.63
125.11,-0.16,7.24,7.39,-0.01,0.0,-0.04,0.18,914.62,29.12,0.0,1039.04,-2.56
125.12,-0.15,7.32,7.41,0.0,-0.01,-0.07,0.16,916.72,29.13,0.0,1038.98,-2.51
125.13,-0.13,7.39,7.43,0.01,-0.01,-0.1,0.12,916.47,29.13,0.0,1039.23,-2.53
125.14,-0.11,7.44,7.44,0.02,0.0,-0.11,0.08,914.12,29.12,0.0,1039.66,-2.59
125.15,-0.08,7.46,7.45,0.04,0.01,-0.11,0.05,910.14,29.12,0.0,1039.94,-2.68
125.16,-0.06,7.45,7.47,0.06,0.03,-0.11,0.03,905.11,29.12,0.0,1039.82,-2.77
125.17,-0.04,7.42,7.48,0.08,0.05,-0.1,0.02,900.43,29.11,0.0,1039.37,-2.84
125.18,-0.05,7.38,7.48,0.09,0.07,-0.08,0.03,898.07,29.11,0.0,1038.89,-2.86
125.19,-0.09,7.34,7.47,0.09,0.08,-0.03,0.07,899.13,29.11,0.0,1038.68,-2.79
125.2,-0.15,7.3,7.46,0.08,0.09,0.04,0.11,901.96,29.11,0.0,1038.73,-2.68
125.21,-0.21,7.3,7.43,0.06,0.09,0.09,0.15,902.4,29.11,0.0,1038.86,-2.54
125.22,-0.24,7.33,7.41,0.03,0.08,0.13,0.17,897.51,29.11,0.0,1038.87,-2.42
125.23,-0.24,7.38,7.38,0.0,0.07,0.14,0.18,889.26,29.11,0.0,1038.77,-2.33
125.24,-0.2,7.43,7.36,-0.02,0.05,0.13,0.17,883.51,29.11,0.0,1038.74,-2.32
125.25,-0.11,7.45,7.34,-0.03,0.03,0.11,0.15,884.67,29.11,0.0,1038.96,-2.39
125.26,-0.01,7.46,7.34,-0.03,0.01,0.08,0.14,891.74,29.1,0.0,1039.37,-2.53
125.27,0.07,7.47,7.35,-0.02,-0.01,0.04,0.12,899.94,29.08,0.0,1039.79,-2.67
125.28,0.07,7.48,7.38,0.0,-0.01,0.0,0.09,905.03,29.08,0.0,1040.09,-2.79
125.29,0.02,7.5,7.43,0.02,-0.01,-0.03,0.07,905.98,29.07,0.0,1040.21,-2.87
125.3,-0.07,7.51,7.47,0.04,0.0,-0.04,0.05,904.35,29.07,0.0,1040.22,-2.9
125.31,-0.18,7.51,7.48,0.06,0.01,-0.01,0.07,902.2,29.08,0.0,1040.2,-2.9
125.32,-0.27,7.48,7.47,0.08,0.03,0.05,0.11,900.85,29.08,0.0,1040.21,-2.87
125.33,-0.31,7.42,7.45,0.09,0.05,0.11,0.15,900.84,29.08,0.0,1040.27,-2.81
125.34,-0.29,7.35,7.44,0.1,0.06,0.18,0.19,902.08,29.09,0.0,1040.38,-2.73
125.35,-0.22,7.27,7.43,0.09,0.06,0.22,0.21,904.22,29.09,0.0,1040.5,-2.63
125.36,-0.15,7.21,7.43,0.07,0.06,0.22,0.22,907.18,29.09,0.0,1040.5,-2.55
125.37,-0.1,7.17,7.42,0.05,0.06,0.17,0.22,910.85,29.08,0.0,1040.32,-2.48
125.38,-0.08,7.17,7.4,0.02,0.05,0.09,0.21,914.42,29.08,0.0,1040.02,-2.45
125.39,-0.09,7.2,7.38,0.0,0.03,0.0,0.19,916.52,29.08,0.0,1039.8,-2.5
125.4,-0.13,7.26,7.37,-0.01,0.01,-0.08,0.16,916.35,29.08,0.0,1039.77,-2.65
125.41,-0.17,7.34,7.38,-0.02,0.0,-0.15,0.11,913.86,29.08,0.0,1039.91,-2.86
125.42,-0.19,7.42,7.39,-0.02,-0.02,-0.17,0.06,908.83,29.08,0.0,1040.04,-3.01
125.43,-0.18,7.49,7.42,-0.01,-0.02,-0.15,0.04,901.44,29.08,0.0,1040.01,-3.04
125.44,-0.14,7.53,7.44,0.01,-0.01,-0.1,0.03,893.77,29.08,0.0,1039.87,-2.96
125.45,-0.09,7.54,7.46,0.04,0.0,-0.04,0.03,889.28,29.07,0.0,1039.86,-2.83
125.46,-0.03,7.51,7.48,0.06,0.02,0.01,0.06,890.06,29.07,0.0,1040.14,-2.71
125.47,0.03,7.46,7.48,0.08,0.04,0.05,0.09,894.33,29.07,0.0,1040.62,-2.63
125.48,0.05,7.41,7.47,0.09,0.06,0.07,0.12,897.11,29.07,0.0,1041.04,-2.6
125.49,0.0,7.39,7.45,0.09,0.08,0.07,0.15,894.64,29.07,0.0,1041.17,-2.61
125.5,-0.09,7.4,7.43,0.08,0.08,0.05,0.16,887.97,29.07,0.0,1041.0,-2.65
125.51,-0.17,7.41,7.41,0.07,0.08,0.04,0.16,881.79,29.07,0.0,1040.71,-2.73
125.52,-0.23,7.42,7.37,0.04,0.08,0.04,0.16,880.01,29.07,0.0,1040.46,-2.85
125.53,-0.25,7.41,7.33,0.02,0.06,0.04,0.15,882.82,29.07,0.0,1040.3,-2.98
125.54,-0.21,7.39,7.31,0.0,0.05,0.03,0.14,887.77,29.06,0.0,1040.19,-3.1
125.55,-0.13,7.38,7.32,-0.02,0.03,0.0,0.13,892.27,29.06,0.0,1040.07,-3.16
125.56,-0.03,7.37,7.35,-0.02,0.01,-0.04,0.13,895.52,29.07,0.0,1039.94,-3.18
125.57,0.02,7.38,7.38,-0.01,-0.01,-0.08,0.12,898.87,29.07,0.0,1039.92,-3.14
125.58,-0.01,7.42,7.41,0.0,-0.01,-0.12,0.1,903.77,29.08,0.0,1040.06,-3.04
125.59,-0.11,7.47,7.42,0.01,0.0,-0.15,0.08,909.3,29.09,0.0,1040.34,-2.91
125.6,-0.23,7.52,7.43,0.03,0.01,-0.15,0.06,912.52,29.09,0.0,1040.65,-2.76
125.61,-0.32,7.55,7.44,0.05,0.03,-0.13,0.05,911.34,29.09,0.0,1040.93,-2.62
125.62,-0.37,7.56,7.45,0.07,0.05,-0.08,0.05,906.85,29.08,0.0,1041.1,-2.51
125.63,-0.36,7.55,7.45,0.08,0.07,-0.03,0.06,902.4,29.08,0.0,1041.13,-2.47
125.64,-0.29,7.52,7.44,0.08,0.08,0.03,0.09,900.77,29.07,0.0,1041.02,-2.51
125.65,-0.2,7.48,7.41,0.08,0.08,0.09,0.12,902.27,29.07,0.0,1040.84,-2.63
125.66,-0.11,7.43,7.39,0.06,0.07,0.11,0.14,905.53,29.07,0.0,1040.69,-2.81
125.67,-0.05,7.38,7.38,0.03,0.06,0.1,0.16,908.97,29.07,0.0,1040.65,-3.05
125.68,-0.03,7.32,7.38,0.0,0.05,0.06,0.16,911.03,29.08,0.0,1040.69,-3.28
125.69,-0.04,7.26,7.38,-0.03,0.03,0.02,0.16,909.85,29.08,0.0,1040.71,-3.39
125.7,-0.09,7.21,7.38,-0.04,0.02,0.02,0.15,904.68,29.08,0.0,1040.64,-3.33
125.71,-0.15,7.18,7.39,-0.04,0.0,0.05,0.15,897.39,29.09,0.0,1040.52,-3.13
125.72,-0.19,7.18,7.39,-0.03,-0.01,0.09,0.15,891.49,29.08,0.0,1040.56,-2.89
125.73,-0.17,7.24,7.4,-0.01,-0.02,0.12,0.14,889.44,29.08,0.0,1040.92,-2.67
125.74,-0.13,7.33,7.42,0.01,-0.01,0.14,0.12,890.96,29.07,0.0,1041.45,-2.53
125.75,-0.09,7.44,7.43,0.03,0.0,0.14,0.1,893.8,29.07,0.0,1041.82,-2.45
125.76,-0.08,7.54,7.45,0.06,0.02,0.12,0.09,895.79,29.08,0.0,1041.77,-2.43
125.77,-0.1,7.61,7.47,0.08,0.04,0.09,0.08,896.5,29.08,0.0,1041.37,-2.44
125.78,-0.16,7.63,7.47,0.09,0.05,0.04,0.07,897.17,29.09,0.0,1040.89,-2.5
125.79,-0.22,7.59,7.45,0.09,0.06,0.01,0.08,899.07,29.09,0.0,1040.59,-2.62
125.8,-0.28,7.52,7.41,0.08,0.07,-0.02,0.09,901.33,29.09,0.0,1040.55,-2.75
125.81,-0.3,7.44,7.38,0.06,0.07,-0.02,0.11,900.74,29.09,0.0,1040.74,-2.85
125.82,-0.27,7.36,7.35,0.03,0.07,0.02,0.14,895.09,29.09,0.0,1041.07,-2.88
125.83,-0.21,7.31,7.33,0.01,0.06,0.07,0.17,886.68,29.1,0.0,1041.44,-2.84
125.84,-0.13,7.29,7.33,-0.01,0.04,0.11,0.19,881.56,29.11,0.0,1041.76,-2.73
125.85,-0.05,7.29,7.33,-0.02,0.02,0.09,0.19,884.08,29.11,0.0,1041.99,-2.58
125.86,0.0,7.3,7.35,-0.02,0.0,0.03,0.18,892.77,29.11,0.0,1042.11,-2.43
125.87,0.0,7.35,7.38,-0.01,-0.01,-0.02,0.15,902.1,29.1,0.0,1042.08,-2.32
125.88,-0.04,7.43,7.41,0.0,-0.02,-0.05,0.11,907.4,29.1,0.0,1041.89,-2.29
125.89,-0.12,7.53,7.44,0.01,-0.01,-0.04,0.07,907.73,29.09,0.0,1041.61,-2.32
125.9,-0.18,7.58,7.47,0.03,0.01,-0.02,0.04,905.04,29.09,0.0,1041.26,-2.42
125.91,-0.21,7.58,7.47,0.05,0.03,0.01,0.03,901.81,29.09,0.0,1040.89,-2.59
125.92,-0.2,7.52,7.46,0.06,0.05,0.03,0.03,899.65,29.09,0.0,1040.57,-2.78
125.93,-0.16,7.42,7.45,0.08,0.07,0.03,0.05,899.24,29.09,0.0,1040.4,-2.93
125.94,-0.11,7.31,7.44,0.08,0.08,0.02,0.08,900.52,29.09,0.0,1040.43,-3.02
125.95,-0.06,7.22,7.44,0.07,0.09,0.01,0.12,903.07,29.1,0.0,1040.61,-3.03
125.96,-0.02,7.15,7.43,0.05,0.09,0.01,0.16,906.85,29.1,0.0,1040.79,-2.93
125.97,-0.02,7.12,7.41,0.03,0.08,0.04,0.18,911.76,29.1,0.0,1040.87,-2.72
125.98,-0.05,7.13,7.39,0.02,0.07,0.08,0.2,916.65,29.1,0.0,1040.84,-2.47
125.99,-0.08,7.16,7.37,0.0,0.06,0.11,0.21,919.65,29.1,0.0,1040.81,-2.27
126.0,-0.11,7.21,7.36,-0.01,0.04,0.11,0.21,919.63,29.1,0.0,1040.83,-2.19
126.01,-0.12,7.27,7.37,-0.01,0.02,0.09,0.2,916.57,29.1,0.0,1040.93,-2.24
126.02,-0.12,7.33,7.4,-0.01,0.01,0.07,0.18,910.41,29.1,0.0,1041.05,-2.36
126.03,-0.1,7.41,7.44,0.01,0.0,0.06,0.16,901.52,29.11,0.0,1041.13,-2.51
126.04,-0.08,7.49,7.47,0.02,0.01,0.06,0.13,892.39,29.11,0.0,1041.18,-2.66
126.05,-0.07,7.54,7.5,0.04,0.02,0.07,0.11,886.91,29.11,0.0,1041.25,-2.78
126.06,-0.08,7.56,7.5,0.06,0.04,0.06,0.1,887.43,29.1,0.0,1041.39,-2.9
126.07,-0.11,7.53,7.48,0.08,0.06,0.04,0.1,892.1,29.1,0.0,1041.59,-2.99
126.08,-0.14,7.48,7.46,0.09,0.08,0.04,0.1,895.87,29.1,0.0,1041.75,-3.02
126.09,-0.18,7.43,7.43,0.09,0.09,0.05,0.12,894.8,29.1,0.0,1041.81,-2.96
126.1,-0.21,7.38,7.4,0.07,0.09,0.09,0.14,889.55,29.1,0.0,1041.74,-2.85
126.11,-0.2,7.35,7.38,0.06,0.08,0.12,0.15,884.38,29.1,0.0,1041.5,-2.73
126.12,-0.16,7.36,7.35,0.03,0.07,0.12,0.16,882.91,29.1,0.0,1041.08,-2.63
126.13,-0.09,7.39,7.33,0.01,0.06,0.09,0.16,885.4,29.1,0.0,1040.58,-2.58
126.14,-0.03,7.43,7.32,0.0,0.04,0.05,0.16,889.54,29.1,0.0,1040.19,-2.62
126.15,-0.02,7.47,7.34,-0.01,0.02,0.01,0.14,892.95,29.09,0.0,1040.0,-2.73
126.16,-0.05,7.5,7.37,-0.01,0.0,-0.03,0.12,895.11,29.09,0.0,1040.04,-2.9
126.17,-0.11,7.5,7.41,-0.01,-0.01,-0.06,0.11,897.7,29.09,0.0,1040.29,-3.08
126.18,-0.19,7.47,7.44,0.01,-0.02,-0.06,0.1,902.28,29.1,0.0,1040.7,-3.23
126.19,-0.27,7.41,7.46,0.02,-0.01,-0.05,0.1,908.25,29.11,0.0,1041.19,-3.33
126.2,-0.31,7.35,7.46,0.04,0.0,-0.03,0.12,913.42,29.12,0.0,1041.74,-3.32
126.21,-0.3,7.28,7.44,0.06,0.02,0.0,0.13,916.12,29.12,0.0,1042.32,-3.2
126.22,-0.24,7.22,7.41,0.07,0.03,0.02,0.14,916.42,29.12,0.0,1042.83,-2.99
126.23,-0.16,7.17,7.39,0.08,0.05,0.03,0.15,915.8,29.11,0.0,1043.11,-2.75
126.24,-0.09,7.11,7.37,0.08,0.06,0.02,0.15,915.71,29.11,0.0,1043.06,-2.53
126.25,-0.05,7.07,7.35,0.08,0.06,-0.01,0.15,916.43,29.11,0.0,1042.74,-2.37
126.26,-0.05,7.06,7.34,0.06,0.06,-0.02,0.15,917.18,29.11,0.0,1042.29,-2.35
126.27,-0.08,7.12,7.34,0.04,0.05,-0.01,0.14,917.16,29.1,0.0,1041.83,-2.49
126.28,-0.13,7.21,7.34,0.02,0.04,0.04,0.14,915.69,29.1,0.0,1041.44,-2.73
126.29,-0.17,7.31,7.34,-0.01,0.03,0.07,0.14,911.47,29.09,0.0,1041.19,-2.99
126.3,-0.18,7.39,7.35,-0.02,0.01,0.09,0.15,903.95,29.09,0.0,1041.06,-3.17
126.31,-0.16,7.44,7.37,-0.03,-0.01,0.07,0.17,895.09,29.09,0.0,1041.07,-3.27
126.32,-0.12,7.46,7.38,-0.02,-0.02,0.04,0.18,888.52,29.09,0.0,1041.26,-3.28
126.33,-0.06,7.46,7.39,-0.01,-0.02,-0.01,0.17,886.62,29.09,0.0,1041.66,-3.24
126.34,0.0,7.45,7.4,0.0,-0.02,-0.04,0.14,888.86,29.08,0.0,1042.14,-3.16
126.35,0.02,7.45,7.4,0.02,0.0,-0.05,0.11,892.72,29.08,0.0,1042.53,-3.04
126.36,-0.01,7.47,7.41,0.04,0.02,-0.04,0.08,895.85,29.07,0.0,1042.72,-2.86
126.37,-0.07,7.5,7.42,0.06,0.04,0.0,0.06,897.54,29.07,0.0,1042.71,-2.68
126.38,-0.14,7.52,7.41,0.07,0.06,0.04,0.06,898.79,29.07,0.0,1042.58,-2.54
126.39,-0.18,7.52,7.4,0.08,0.08,0.07,0.07,900.77,29.06,0.0,1042.44,-2.49
126.4,-0.2,7.49,7.37,0.07,0.09,0.08,0.09,903.22,29.06,0.0,1042.35,-2.53
126.41,-0.19,7.46,7.35,0.06,0.09,0.07,0.12,904.56,29.05,0.0,1042.38,-2.63
126.42,-0.15,7.45,7.35,0.04,0.08,0.04,0.15,903.62,29.05,0.0,1042.54,-2.76
126.43,-0.11,7.45,7.35,0.01,0.07,0.0,0.18,901.26,29.06,0.0,1042.77,-2.88
126.44,-0.08,7.44,7.36,-0.01,0.06,-0.03,0.2,900.16,29.07,0.0,1042.94,-2.93
126.45,-0.09,7.43,7.37,-0.03,0.04,-0.05,0.2,902.35,29.07,0.0,1042.99,-2.9
126.46,-0.13,7.4,7.37,-0.03,0.02,-0.05,0.19,906.89,29.08,0.0,1042.91,-2.8
126.47,-0.17,7.36,7.37,-0.03,0.0,-0.06,0.16,910.57,29.08,0.0,1042.71,-2.68
126.48,-0.2,7.32,7.39,-0.03,-0.01,-0.07,0.12,910.84,29.08,0.0,1042.43,-2.58
126.49,-0.2,7.29,7.41,-0.01,0.0,-0.1,0.07,908.13,29.07,0.0,1042.11,-2.52
126.5,-0.18,7.29,7.44,0.01,0.01,-0.12,0.03,905.14,29.06,0.0,1041.81,-2.49
126.51,-0.14,7.32,7.46,0.03,0.02,-0.13,0.03,904.27,29.05,0.0,1041.51,-2.49
126.52,-0.09,7.37,7.47,0.05,0.04,-0.12,0.04,905.81,29.05,0.0,1041.26,-2.52
126.53,-0.06,7.38,7.47,0.07,0.06,-0.1,0.07,908.57,29.06,0.0,1041.09,-2.61
126.54,-0.06,7.35,7.47,0.08,0.07,-0.08,0.11,911.18,29.06,0.0,1040.99,-2.77
126.55,-0.1,7.27,7.45,0.08,0.08,-0.07,0.15,912.28,29.06,0.0,1040.99,-2.96
126.56,-0.15,7.19,7.44,0.06,0.08,-0.07,0.17,910.09,29.06,0.0,1041.11,-3.09
126.57,-0.18,7.15,7.41,0.04,0.08,-0.06,0.2,903.85,29.07,0.0,1041.34,-3.09
126.58,-0.2,7.14,7.39,0.02,0.07,-0.06,0.21,895.6,29.08,0.0,1041.63,-2.98
126.59,-0.19,7.18,7.37,0.0,0.06,-0.06,0.21,889.14,29.08,0.0,1041.89,-2.82
126.6,-0.14,7.23,7.36,-0.02,0.04,-0.08,0.2,887.09,29.08,0.0,1042.05,-2.67
126.61,-0.09,7.29,7.36,-0.02,0.02,-0.09,0.17,889.09,29.08,0.0,1042.09,-2.55
126.62,-0.04,7.36,7.37,-0.02,0.01,-0.08,0.14,892.74,29.08,0.0,1041.98,-2.47
126.63,-0.03,7.43,7.38,-0.01,0.0,-0.05,0.11,895.71,29.08,0.0,1041.74,-2.4
126.64,-0.06,7.51,7.39,0.01,0.0,-0.01,0.07,897.35,29.08,0.0,1041.42,-2.35
126.65,-0.11,7.58,7.41,0.03,0.02,0.02,0.04,898.73,29.08,0.0,1041.14,-2.35
126.66,-0.17,7.61,7.41,0.06,0.03,0.02,0.01,901.07,29.08,0.0,1040.95,-2.42
126.67,-0.22,7.62,7.41,0.08,0.05,0.0,-0.01,903.48,29.08,0.0,1040.89,-2.53
126.68,-0.24,7.6,7.41,0.09,0.07,-0.03,-0.01,902.76,29.09,0.0,1040.97,-2.65
126.69,-0.22,7.56,7.41,0.09,0.09,-0.03,0.0,896.72,29.09,0.0,1041.19,-2.74
126.7,-0.17,7.5,7.41,0.09,0.09,-0.01,0.02,887.73,29.09,0.0,1041.43,-2.79
126.71,-0.11,7.44,7.41,0.07,0.09,0.02,0.06,881.76,29.09,0.0,1041.52,-2.81
126.72,-0.06,7.36,7.39,0.05,0.08,0.04,0.1,883.13,29.08,0.0,1041.32,-2.79
126.73,-0.02,7.28,7.37,0.02,0.07,0.05,0.15,890.63,29.08,0.0,1040.94,-2.75
126.74,-0.02,7.23,7.36,0.0,0.04,0.04,0.18,899.18,29.07,0.0,1040.59,-2.72
126.75,-0.05,7.21,7.37,-0.01,0.02,0.0,0.19,904.4,29.07,0.0,1040.45,-2.68
126.76,-0.1,7.22,7.39,-0.02,-0.01,-0.04,0.18,905.28,29.06,0.0,1040.56,-2.66
126.77,-0.16,7.27,7.41,-0.02,-0.03,-0.08,0.15,903.55,29.07,0.0,1040.88,-2.64
126.78,-0.19,7.32,7.43,-0.01,-0.03,-0.11,0.11,901.44,29.07,0.0,1041.32,-2.63
126.79,-0.21,7.38,7.43,0.01,-0.02,-0.13,0.07,900.32,29.08,0.0,1041.8,-2.62
126.8,-0.19,7.42,7.43,0.03,0.0,-0.14,0.04,900.68,29.08,0.0,1042.26,-2.66
126.81,-0.15,7.43,7.43,0.05,0.02,-0.14,0.03,902.39,29.09,0.0,1042.68,-2.76
126.82,-0.09,7.41,7.44,0.07,0.05,-0.15,0.03,904.97,29.08,0.0,1043.03,-2.88
